label,category,image_path,id
0,0,36556/s2.tif,36556
0,0,74124/s2.tif,74124
0,0,7812/s2.tif,7812
1,1,8688/s2.tif,8688
1,1,80780/s2.tif,80780
0,0,44128/s2.tif,44128
0,0,3215/s2.tif,3215
0,0,37869/s2.tif,37869
1,1,45858/s2.tif,45858
1,1,76238/s2.tif,76238
0,0,33035/s2.tif,33035
1,1,36156/s2.tif,36156
1,1,26197/s2.tif,26197
0,0,32262/s2.tif,32262
1,1,4467/s2.tif,4467
0,0,50807/s2.tif,50807
0,0,100344/s2.tif,100344
0,0,24025/s2.tif,24025
1,1,90683/s2.tif,90683
0,0,90906/s2.tif,90906
1,1,89401/s2.tif,89401
1,1,93456/s2.tif,93456
1,1,43409/s2.tif,43409
1,1,80566/s2.tif,80566
1,1,29600/s2.tif,29600
1,1,7688/s2.tif,7688
0,0,58168/s2.tif,58168
0,0,92234/s2.tif,92234
0,0,97092/s2.tif,97092
0,0,77373/s2.tif,77373
1,1,54203/s2.tif,54203
1,1,36822/s2.tif,36822
1,1,55369/s2.tif,55369
1,1,68811/s2.tif,68811
0,0,19860/s2.tif,19860
0,0,14106/s2.tif,14106
0,0,100016/s2.tif,100016
1,1,46403/s2.tif,46403
0,0,30912/s2.tif,30912
1,1,7167/s2.tif,7167
0,0,93477/s2.tif,93477
0,0,55484/s2.tif,55484
1,1,14133/s2.tif,14133
0,0,93081/s2.tif,93081
0,0,34431/s2.tif,34431
1,1,38281/s2.tif,38281
1,1,83492/s2.tif,83492
0,0,77016/s2.tif,77016
0,0,23863/s2.tif,23863
0,0,21364/s2.tif,21364
0,0,70057/s2.tif,70057
0,0,104702/s2.tif,104702
1,1,106919/s2.tif,106919
1,1,4378/s2.tif,4378
1,1,72587/s2.tif,72587
0,0,100932/s2.tif,100932
1,1,88318/s2.tif,88318
1,1,93462/s2.tif,93462
0,0,93587/s2.tif,93587
0,0,68805/s2.tif,68805
1,1,6020/s2.tif,6020
1,1,77334/s2.tif,77334
1,1,44483/s2.tif,44483
0,0,1773/s2.tif,1773
1,1,64507/s2.tif,64507
0,0,14236/s2.tif,14236
1,1,33900/s2.tif,33900
1,1,22070/s2.tif,22070
1,1,97242/s2.tif,97242
1,1,2564/s2.tif,2564
0,0,95449/s2.tif,95449
1,1,21697/s2.tif,21697
0,0,37314/s2.tif,37314
1,1,8815/s2.tif,8815
1,1,99896/s2.tif,99896
0,0,79793/s2.tif,79793
0,0,30027/s2.tif,30027
1,1,102059/s2.tif,102059
1,1,39365/s2.tif,39365
0,0,27093/s2.tif,27093
0,0,81970/s2.tif,81970
0,0,3993/s2.tif,3993
1,1,62659/s2.tif,62659
0,0,75617/s2.tif,75617
0,0,93025/s2.tif,93025
0,0,743/s2.tif,743
1,1,1683/s2.tif,1683
1,1,96426/s2.tif,96426
1,1,78120/s2.tif,78120
0,0,42498/s2.tif,42498
1,1,32137/s2.tif,32137
0,0,7053/s2.tif,7053
0,0,77940/s2.tif,77940
0,0,9310/s2.tif,9310
1,1,93089/s2.tif,93089
0,0,65878/s2.tif,65878
0,0,83608/s2.tif,83608
0,0,101169/s2.tif,101169
0,0,88516/s2.tif,88516
1,1,76386/s2.tif,76386
0,0,99565/s2.tif,99565
1,1,43511/s2.tif,43511
1,1,93899/s2.tif,93899
1,1,67988/s2.tif,67988
0,0,53378/s2.tif,53378
1,1,97177/s2.tif,97177
1,1,65910/s2.tif,65910
1,1,94284/s2.tif,94284
1,1,56732/s2.tif,56732
1,1,52017/s2.tif,52017
1,1,23156/s2.tif,23156
0,0,91351/s2.tif,91351
0,0,64748/s2.tif,64748
1,1,8169/s2.tif,8169
1,1,71502/s2.tif,71502
0,0,86212/s2.tif,86212
0,0,12460/s2.tif,12460
1,1,40453/s2.tif,40453
1,1,76264/s2.tif,76264
1,1,54582/s2.tif,54582
1,1,86017/s2.tif,86017
1,1,49929/s2.tif,49929
1,1,48011/s2.tif,48011
1,1,16828/s2.tif,16828
0,0,89505/s2.tif,89505
0,0,104679/s2.tif,104679
0,0,66821/s2.tif,66821
1,1,46119/s2.tif,46119
1,1,78591/s2.tif,78591
1,1,96826/s2.tif,96826
0,0,7350/s2.tif,7350
0,0,38339/s2.tif,38339
1,1,74799/s2.tif,74799
1,1,93731/s2.tif,93731
1,1,29039/s2.tif,29039
0,0,13515/s2.tif,13515
0,0,71796/s2.tif,71796
0,0,84491/s2.tif,84491
0,0,87094/s2.tif,87094
1,1,88549/s2.tif,88549
1,1,41019/s2.tif,41019
0,0,81483/s2.tif,81483
0,0,39828/s2.tif,39828
0,0,105617/s2.tif,105617
0,0,88326/s2.tif,88326
0,0,106235/s2.tif,106235
0,0,68463/s2.tif,68463
1,1,64120/s2.tif,64120
0,0,50562/s2.tif,50562
1,1,102029/s2.tif,102029
0,0,44661/s2.tif,44661
1,1,99407/s2.tif,99407
0,0,17895/s2.tif,17895
1,1,56450/s2.tif,56450
0,0,56327/s2.tif,56327
0,0,62969/s2.tif,62969
1,1,38031/s2.tif,38031
0,0,56013/s2.tif,56013
1,1,60669/s2.tif,60669
1,1,65063/s2.tif,65063
1,1,38405/s2.tif,38405
1,1,10056/s2.tif,10056
0,0,9174/s2.tif,9174
0,0,89203/s2.tif,89203
1,1,90279/s2.tif,90279
1,1,81690/s2.tif,81690
0,0,36560/s2.tif,36560
1,1,29001/s2.tif,29001
0,0,106786/s2.tif,106786
0,0,71257/s2.tif,71257
0,0,1248/s2.tif,1248
1,1,105098/s2.tif,105098
0,0,39674/s2.tif,39674
1,1,8241/s2.tif,8241
0,0,102371/s2.tif,102371
1,1,38909/s2.tif,38909
1,1,39063/s2.tif,39063
1,1,37516/s2.tif,37516
1,1,7185/s2.tif,7185
0,0,102486/s2.tif,102486
1,1,55613/s2.tif,55613
0,0,29968/s2.tif,29968
0,0,37955/s2.tif,37955
1,1,23122/s2.tif,23122
1,1,55626/s2.tif,55626
1,1,89972/s2.tif,89972
0,0,23304/s2.tif,23304
1,1,99213/s2.tif,99213
0,0,24872/s2.tif,24872
0,0,8122/s2.tif,8122
1,1,30217/s2.tif,30217
1,1,104220/s2.tif,104220
0,0,79551/s2.tif,79551
1,1,28231/s2.tif,28231
1,1,9588/s2.tif,9588
1,1,105108/s2.tif,105108
1,1,81265/s2.tif,81265
1,1,62621/s2.tif,62621
0,0,44290/s2.tif,44290
1,1,38834/s2.tif,38834
0,0,69138/s2.tif,69138
0,0,19761/s2.tif,19761
0,0,74913/s2.tif,74913
1,1,620/s2.tif,620
0,0,76698/s2.tif,76698
1,1,52868/s2.tif,52868
0,0,36353/s2.tif,36353
0,0,93596/s2.tif,93596
1,1,36283/s2.tif,36283
0,0,63096/s2.tif,63096
0,0,19510/s2.tif,19510
1,1,99156/s2.tif,99156
1,1,78064/s2.tif,78064
1,1,36678/s2.tif,36678
0,0,15734/s2.tif,15734
1,1,82440/s2.tif,82440
1,1,17080/s2.tif,17080
1,1,6023/s2.tif,6023
0,0,14972/s2.tif,14972
1,1,27065/s2.tif,27065
0,0,26578/s2.tif,26578
0,0,86255/s2.tif,86255
0,0,48429/s2.tif,48429
1,1,105149/s2.tif,105149
0,0,93176/s2.tif,93176
1,1,20551/s2.tif,20551
1,1,95683/s2.tif,95683
0,0,51662/s2.tif,51662
0,0,9159/s2.tif,9159
0,0,64002/s2.tif,64002
0,0,42740/s2.tif,42740
1,1,35932/s2.tif,35932
1,1,21150/s2.tif,21150
0,0,16785/s2.tif,16785
1,1,58601/s2.tif,58601
1,1,60004/s2.tif,60004
0,0,29501/s2.tif,29501
0,0,37662/s2.tif,37662
0,0,81034/s2.tif,81034
1,1,51496/s2.tif,51496
1,1,71112/s2.tif,71112
1,1,27482/s2.tif,27482
1,1,57447/s2.tif,57447
1,1,57866/s2.tif,57866
0,0,34877/s2.tif,34877
0,0,31373/s2.tif,31373
0,0,2635/s2.tif,2635
0,0,47169/s2.tif,47169
1,1,67973/s2.tif,67973
0,0,97646/s2.tif,97646
1,1,93392/s2.tif,93392
0,0,94111/s2.tif,94111
1,1,103737/s2.tif,103737
1,1,21263/s2.tif,21263
1,1,96342/s2.tif,96342
0,0,46774/s2.tif,46774
1,1,92174/s2.tif,92174
1,1,97044/s2.tif,97044
0,0,88174/s2.tif,88174
0,0,63582/s2.tif,63582
1,1,61556/s2.tif,61556
1,1,81015/s2.tif,81015
1,1,14228/s2.tif,14228
0,0,28608/s2.tif,28608
0,0,43586/s2.tif,43586
1,1,36432/s2.tif,36432
0,0,107198/s2.tif,107198
1,1,44825/s2.tif,44825
0,0,96424/s2.tif,96424
0,0,26571/s2.tif,26571
0,0,47737/s2.tif,47737
1,1,41484/s2.tif,41484
1,1,106003/s2.tif,106003
0,0,66884/s2.tif,66884
0,0,64194/s2.tif,64194
1,1,104500/s2.tif,104500
1,1,37027/s2.tif,37027
0,0,18852/s2.tif,18852
1,1,89980/s2.tif,89980
1,1,5053/s2.tif,5053
0,0,18171/s2.tif,18171
1,1,32441/s2.tif,32441
1,1,46136/s2.tif,46136
0,0,82809/s2.tif,82809
1,1,58399/s2.tif,58399
1,1,20359/s2.tif,20359
0,0,34394/s2.tif,34394
0,0,50001/s2.tif,50001
1,1,25328/s2.tif,25328
0,0,30641/s2.tif,30641
0,0,95212/s2.tif,95212
1,1,96987/s2.tif,96987
0,0,1478/s2.tif,1478
1,1,49055/s2.tif,49055
0,0,45996/s2.tif,45996
1,1,23771/s2.tif,23771
1,1,59155/s2.tif,59155
0,0,17826/s2.tif,17826
1,1,102900/s2.tif,102900
1,1,106950/s2.tif,106950
0,0,70666/s2.tif,70666
0,0,9546/s2.tif,9546
1,1,51601/s2.tif,51601
0,0,94405/s2.tif,94405
1,1,92832/s2.tif,92832
1,1,52351/s2.tif,52351
1,1,78322/s2.tif,78322
0,0,30306/s2.tif,30306
0,0,84408/s2.tif,84408
1,1,21482/s2.tif,21482
1,1,7067/s2.tif,7067
0,0,103810/s2.tif,103810
1,1,21726/s2.tif,21726
1,1,65373/s2.tif,65373
0,0,107029/s2.tif,107029
1,1,33995/s2.tif,33995
1,1,54910/s2.tif,54910
0,0,24395/s2.tif,24395
0,0,69751/s2.tif,69751
0,0,14069/s2.tif,14069
1,1,106211/s2.tif,106211
1,1,77468/s2.tif,77468
0,0,43080/s2.tif,43080
0,0,84962/s2.tif,84962
0,0,80919/s2.tif,80919
0,0,72799/s2.tif,72799
1,1,80820/s2.tif,80820
0,0,5185/s2.tif,5185
0,0,32782/s2.tif,32782
0,0,90928/s2.tif,90928
0,0,93784/s2.tif,93784
1,1,102866/s2.tif,102866
0,0,27843/s2.tif,27843
1,1,87446/s2.tif,87446
1,1,2555/s2.tif,2555
1,1,34002/s2.tif,34002
1,1,72071/s2.tif,72071
0,0,58284/s2.tif,58284
0,0,92797/s2.tif,92797
1,1,96555/s2.tif,96555
0,0,59874/s2.tif,59874
0,0,68150/s2.tif,68150
1,1,23710/s2.tif,23710
0,0,93554/s2.tif,93554
0,0,65936/s2.tif,65936
0,0,105488/s2.tif,105488
1,1,89757/s2.tif,89757
0,0,47295/s2.tif,47295
0,0,22247/s2.tif,22247
0,0,6726/s2.tif,6726
0,0,54437/s2.tif,54437
1,1,13570/s2.tif,13570
0,0,95327/s2.tif,95327
1,1,48031/s2.tif,48031
0,0,69576/s2.tif,69576
1,1,44379/s2.tif,44379
0,0,44114/s2.tif,44114
0,0,83100/s2.tif,83100
0,0,82518/s2.tif,82518
1,1,56954/s2.tif,56954
0,0,39164/s2.tif,39164
1,1,105078/s2.tif,105078
1,1,60888/s2.tif,60888
1,1,93208/s2.tif,93208
0,0,103569/s2.tif,103569
0,0,64270/s2.tif,64270
1,1,73672/s2.tif,73672
0,0,19525/s2.tif,19525
0,0,101436/s2.tif,101436
0,0,86490/s2.tif,86490
1,1,89338/s2.tif,89338
0,0,34944/s2.tif,34944
1,1,39137/s2.tif,39137
1,1,54756/s2.tif,54756
1,1,22636/s2.tif,22636
1,1,27971/s2.tif,27971
0,0,34893/s2.tif,34893
1,1,65869/s2.tif,65869
0,0,50076/s2.tif,50076
0,0,29283/s2.tif,29283
1,1,68359/s2.tif,68359
1,1,101137/s2.tif,101137
0,0,82038/s2.tif,82038
0,0,76620/s2.tif,76620
1,1,48583/s2.tif,48583
0,0,19618/s2.tif,19618
1,1,69252/s2.tif,69252
0,0,63318/s2.tif,63318
1,1,89899/s2.tif,89899
1,1,45798/s2.tif,45798
0,0,38236/s2.tif,38236
0,0,64813/s2.tif,64813
0,0,15730/s2.tif,15730
0,0,57669/s2.tif,57669
0,0,77210/s2.tif,77210
1,1,30660/s2.tif,30660
1,1,38667/s2.tif,38667
0,0,41384/s2.tif,41384
1,1,91229/s2.tif,91229
0,0,31182/s2.tif,31182
0,0,24639/s2.tif,24639
0,0,3413/s2.tif,3413
0,0,95574/s2.tif,95574
1,1,55813/s2.tif,55813
0,0,20866/s2.tif,20866
1,1,5449/s2.tif,5449
0,0,26138/s2.tif,26138
0,0,19156/s2.tif,19156
1,1,81875/s2.tif,81875
0,0,29998/s2.tif,29998
1,1,74280/s2.tif,74280
1,1,37439/s2.tif,37439
1,1,102701/s2.tif,102701
0,0,15458/s2.tif,15458
0,0,57116/s2.tif,57116
0,0,28706/s2.tif,28706
0,0,14896/s2.tif,14896
0,0,47307/s2.tif,47307
1,1,74030/s2.tif,74030
0,0,33798/s2.tif,33798
0,0,28979/s2.tif,28979
0,0,94098/s2.tif,94098
1,1,38063/s2.tif,38063
0,0,21130/s2.tif,21130
0,0,107020/s2.tif,107020
1,1,97986/s2.tif,97986
0,0,51142/s2.tif,51142
0,0,3249/s2.tif,3249
1,1,16343/s2.tif,16343
1,1,8561/s2.tif,8561
1,1,58802/s2.tif,58802
0,0,36174/s2.tif,36174
0,0,7828/s2.tif,7828
1,1,52864/s2.tif,52864
1,1,42868/s2.tif,42868
0,0,3385/s2.tif,3385
0,0,61966/s2.tif,61966
1,1,75607/s2.tif,75607
1,1,28145/s2.tif,28145
1,1,31522/s2.tif,31522
0,0,51071/s2.tif,51071
0,0,67634/s2.tif,67634
0,0,103327/s2.tif,103327
1,1,64905/s2.tif,64905
1,1,8159/s2.tif,8159
1,1,3074/s2.tif,3074
0,0,103876/s2.tif,103876
1,1,13198/s2.tif,13198
1,1,41645/s2.tif,41645
0,0,39734/s2.tif,39734
1,1,2762/s2.tif,2762
0,0,14863/s2.tif,14863
0,0,3165/s2.tif,3165
1,1,6265/s2.tif,6265
1,1,61478/s2.tif,61478
1,1,70649/s2.tif,70649
1,1,34803/s2.tif,34803
1,1,45569/s2.tif,45569
0,0,101459/s2.tif,101459
1,1,16631/s2.tif,16631
1,1,102070/s2.tif,102070
0,0,93042/s2.tif,93042
1,1,24154/s2.tif,24154
0,0,94158/s2.tif,94158
0,0,104634/s2.tif,104634
1,1,19362/s2.tif,19362
1,1,95731/s2.tif,95731
1,1,31320/s2.tif,31320
1,1,1937/s2.tif,1937
1,1,64871/s2.tif,64871
1,1,96207/s2.tif,96207
0,0,84456/s2.tif,84456
1,1,76802/s2.tif,76802
1,1,94859/s2.tif,94859
0,0,68400/s2.tif,68400
0,0,88774/s2.tif,88774
1,1,62183/s2.tif,62183
1,1,66251/s2.tif,66251
0,0,52001/s2.tif,52001
0,0,14045/s2.tif,14045
1,1,82429/s2.tif,82429
1,1,57489/s2.tif,57489
0,0,15128/s2.tif,15128
1,1,26526/s2.tif,26526
0,0,95277/s2.tif,95277
0,0,31394/s2.tif,31394
0,0,44908/s2.tif,44908
0,0,90011/s2.tif,90011
1,1,76712/s2.tif,76712
1,1,67697/s2.tif,67697
0,0,71723/s2.tif,71723
1,1,90263/s2.tif,90263
0,0,98649/s2.tif,98649
0,0,8121/s2.tif,8121
0,0,13363/s2.tif,13363
1,1,13569/s2.tif,13569
1,1,57982/s2.tif,57982
0,0,11584/s2.tif,11584
0,0,87250/s2.tif,87250
1,1,22851/s2.tif,22851
1,1,90248/s2.tif,90248
0,0,14626/s2.tif,14626
0,0,2666/s2.tif,2666
0,0,5161/s2.tif,5161
0,0,31609/s2.tif,31609
1,1,615/s2.tif,615
1,1,96659/s2.tif,96659
0,0,55737/s2.tif,55737
1,1,71672/s2.tif,71672
0,0,88725/s2.tif,88725
0,0,52099/s2.tif,52099
0,0,99063/s2.tif,99063
1,1,34797/s2.tif,34797
1,1,13305/s2.tif,13305
1,1,84849/s2.tif,84849
0,0,24567/s2.tif,24567
1,1,4636/s2.tif,4636
1,1,49626/s2.tif,49626
0,0,37053/s2.tif,37053
1,1,51532/s2.tif,51532
0,0,89224/s2.tif,89224
1,1,54656/s2.tif,54656
0,0,78790/s2.tif,78790
1,1,68598/s2.tif,68598
1,1,10555/s2.tif,10555
0,0,28955/s2.tif,28955
0,0,49533/s2.tif,49533
0,0,82873/s2.tif,82873
0,0,97890/s2.tif,97890
1,1,80024/s2.tif,80024
0,0,53380/s2.tif,53380
1,1,79998/s2.tif,79998
0,0,2360/s2.tif,2360
0,0,34663/s2.tif,34663
1,1,26046/s2.tif,26046
1,1,51476/s2.tif,51476
1,1,1513/s2.tif,1513
0,0,18934/s2.tif,18934
0,0,100918/s2.tif,100918
0,0,82045/s2.tif,82045
1,1,19674/s2.tif,19674
1,1,33159/s2.tif,33159
0,0,102378/s2.tif,102378
0,0,68403/s2.tif,68403
1,1,24977/s2.tif,24977
1,1,35288/s2.tif,35288
0,0,26575/s2.tif,26575
0,0,7489/s2.tif,7489
0,0,15233/s2.tif,15233
1,1,92609/s2.tif,92609
0,0,85779/s2.tif,85779
1,1,10967/s2.tif,10967
1,1,45636/s2.tif,45636
0,0,43627/s2.tif,43627
0,0,76556/s2.tif,76556
1,1,27726/s2.tif,27726
1,1,98897/s2.tif,98897
0,0,17595/s2.tif,17595
0,0,51617/s2.tif,51617
1,1,81757/s2.tif,81757
0,0,4298/s2.tif,4298
0,0,59787/s2.tif,59787
0,0,102791/s2.tif,102791
0,0,100804/s2.tif,100804
1,1,66956/s2.tif,66956
0,0,49493/s2.tif,49493
0,0,4854/s2.tif,4854
1,1,59082/s2.tif,59082
0,0,34101/s2.tif,34101
1,1,20699/s2.tif,20699
1,1,68011/s2.tif,68011
1,1,56753/s2.tif,56753
1,1,85617/s2.tif,85617
1,1,48798/s2.tif,48798
0,0,85030/s2.tif,85030
0,0,9814/s2.tif,9814
1,1,87693/s2.tif,87693
1,1,81847/s2.tif,81847
1,1,55015/s2.tif,55015
1,1,69959/s2.tif,69959
1,1,69993/s2.tif,69993
0,0,65413/s2.tif,65413
1,1,84547/s2.tif,84547
1,1,104797/s2.tif,104797
1,1,86980/s2.tif,86980
1,1,42546/s2.tif,42546
1,1,68325/s2.tif,68325
1,1,51005/s2.tif,51005
0,0,103866/s2.tif,103866
0,0,33574/s2.tif,33574
1,1,4669/s2.tif,4669
1,1,92754/s2.tif,92754
1,1,10971/s2.tif,10971
0,0,59779/s2.tif,59779
1,1,49633/s2.tif,49633
1,1,58337/s2.tif,58337
0,0,4866/s2.tif,4866
1,1,30542/s2.tif,30542
1,1,16877/s2.tif,16877
0,0,36818/s2.tif,36818
1,1,36689/s2.tif,36689
0,0,34392/s2.tif,34392
1,1,51808/s2.tif,51808
1,1,85441/s2.tif,85441
1,1,18765/s2.tif,18765
1,1,8467/s2.tif,8467
0,0,96059/s2.tif,96059
1,1,99452/s2.tif,99452
0,0,79979/s2.tif,79979
1,1,9564/s2.tif,9564
1,1,106496/s2.tif,106496
1,1,2238/s2.tif,2238
1,1,19630/s2.tif,19630
0,0,77724/s2.tif,77724
0,0,55796/s2.tif,55796
0,0,70254/s2.tif,70254
0,0,90339/s2.tif,90339
1,1,38172/s2.tif,38172
1,1,27775/s2.tif,27775
0,0,11912/s2.tif,11912
0,0,52767/s2.tif,52767
0,0,51695/s2.tif,51695
1,1,34186/s2.tif,34186
0,0,79418/s2.tif,79418
1,1,24145/s2.tif,24145
1,1,60258/s2.tif,60258
1,1,56742/s2.tif,56742
0,0,16193/s2.tif,16193
1,1,3589/s2.tif,3589
1,1,20462/s2.tif,20462
0,0,52531/s2.tif,52531
0,0,86598/s2.tif,86598
1,1,36673/s2.tif,36673
1,1,12298/s2.tif,12298
0,0,86500/s2.tif,86500
0,0,28171/s2.tif,28171
1,1,57499/s2.tif,57499
1,1,53489/s2.tif,53489
0,0,103840/s2.tif,103840
0,0,38706/s2.tif,38706
1,1,83631/s2.tif,83631
1,1,3667/s2.tif,3667
1,1,89625/s2.tif,89625
0,0,24868/s2.tif,24868
0,0,86444/s2.tif,86444
1,1,6325/s2.tif,6325
1,1,53133/s2.tif,53133
0,0,98383/s2.tif,98383
0,0,34150/s2.tif,34150
1,1,85857/s2.tif,85857
1,1,23473/s2.tif,23473
0,0,74954/s2.tif,74954
1,1,23376/s2.tif,23376
0,0,70568/s2.tif,70568
0,0,16007/s2.tif,16007
0,0,12739/s2.tif,12739
0,0,30361/s2.tif,30361
0,0,107114/s2.tif,107114
0,0,87564/s2.tif,87564
0,0,47383/s2.tif,47383
0,0,52992/s2.tif,52992
1,1,23109/s2.tif,23109
0,0,98497/s2.tif,98497
1,1,78598/s2.tif,78598
0,0,10000/s2.tif,10000
1,1,4733/s2.tif,4733
0,0,73337/s2.tif,73337
0,0,47091/s2.tif,47091
0,0,77480/s2.tif,77480
0,0,105480/s2.tif,105480
0,0,62748/s2.tif,62748
1,1,19934/s2.tif,19934
1,1,105010/s2.tif,105010
1,1,25665/s2.tif,25665
0,0,48417/s2.tif,48417
1,1,36882/s2.tif,36882
0,0,17363/s2.tif,17363
1,1,74066/s2.tif,74066
0,0,37901/s2.tif,37901
1,1,79579/s2.tif,79579
1,1,82920/s2.tif,82920
0,0,62216/s2.tif,62216
1,1,38546/s2.tif,38546
0,0,70393/s2.tif,70393
1,1,79566/s2.tif,79566
1,1,92859/s2.tif,92859
1,1,63364/s2.tif,63364
1,1,36265/s2.tif,36265
0,0,38314/s2.tif,38314
0,0,59657/s2.tif,59657
1,1,83010/s2.tif,83010
0,0,492/s2.tif,492
1,1,81162/s2.tif,81162
1,1,4721/s2.tif,4721
0,0,13756/s2.tif,13756
0,0,31115/s2.tif,31115
0,0,70186/s2.tif,70186
0,0,60411/s2.tif,60411
0,0,95208/s2.tif,95208
1,1,2784/s2.tif,2784
0,0,29765/s2.tif,29765
0,0,49584/s2.tif,49584
0,0,49226/s2.tif,49226
0,0,86911/s2.tif,86911
1,1,19062/s2.tif,19062
1,1,1489/s2.tif,1489
0,0,18853/s2.tif,18853
0,0,26511/s2.tif,26511
1,1,57484/s2.tif,57484
0,0,96231/s2.tif,96231
0,0,82363/s2.tif,82363
0,0,62487/s2.tif,62487
0,0,12981/s2.tif,12981
1,1,89834/s2.tif,89834
1,1,105385/s2.tif,105385
0,0,59798/s2.tif,59798
0,0,70677/s2.tif,70677
1,1,55684/s2.tif,55684
1,1,90437/s2.tif,90437
1,1,26168/s2.tif,26168
1,1,101417/s2.tif,101417
0,0,103533/s2.tif,103533
1,1,101027/s2.tif,101027
1,1,59436/s2.tif,59436
1,1,45828/s2.tif,45828
0,0,84483/s2.tif,84483
1,1,97209/s2.tif,97209
0,0,40944/s2.tif,40944
0,0,14815/s2.tif,14815
0,0,82880/s2.tif,82880
1,1,21736/s2.tif,21736
0,0,52132/s2.tif,52132
0,0,72793/s2.tif,72793
0,0,69366/s2.tif,69366
1,1,34586/s2.tif,34586
1,1,19418/s2.tif,19418
1,1,93123/s2.tif,93123
0,0,104943/s2.tif,104943
1,1,54455/s2.tif,54455
0,0,3176/s2.tif,3176
0,0,44221/s2.tif,44221
0,0,87578/s2.tif,87578
1,1,88891/s2.tif,88891
0,0,37952/s2.tif,37952
0,0,56880/s2.tif,56880
1,1,26990/s2.tif,26990
1,1,27142/s2.tif,27142
1,1,65834/s2.tif,65834
1,1,97514/s2.tif,97514
0,0,27543/s2.tif,27543
1,1,104557/s2.tif,104557
1,1,12596/s2.tif,12596
0,0,18458/s2.tif,18458
0,0,3791/s2.tif,3791
0,0,36198/s2.tif,36198
1,1,96402/s2.tif,96402
0,0,5376/s2.tif,5376
0,0,86841/s2.tif,86841
1,1,22305/s2.tif,22305
1,1,96433/s2.tif,96433
1,1,97438/s2.tif,97438
1,1,97741/s2.tif,97741
1,1,86751/s2.tif,86751
1,1,3844/s2.tif,3844
1,1,1910/s2.tif,1910
1,1,1967/s2.tif,1967
1,1,66403/s2.tif,66403
0,0,70224/s2.tif,70224
1,1,77586/s2.tif,77586
0,0,105061/s2.tif,105061
1,1,14154/s2.tif,14154
0,0,92557/s2.tif,92557
1,1,13655/s2.tif,13655
0,0,46495/s2.tif,46495
1,1,106768/s2.tif,106768
1,1,8763/s2.tif,8763
1,1,32642/s2.tif,32642
0,0,85414/s2.tif,85414
0,0,78492/s2.tif,78492
1,1,87615/s2.tif,87615
0,0,52400/s2.tif,52400
0,0,58981/s2.tif,58981
0,0,93159/s2.tif,93159
0,0,74172/s2.tif,74172
1,1,30327/s2.tif,30327
0,0,78782/s2.tif,78782
0,0,55742/s2.tif,55742
1,1,59115/s2.tif,59115
0,0,25420/s2.tif,25420
0,0,87669/s2.tif,87669
0,0,27933/s2.tif,27933
0,0,74145/s2.tif,74145
1,1,85825/s2.tif,85825
0,0,95833/s2.tif,95833
0,0,14798/s2.tif,14798
1,1,88905/s2.tif,88905
1,1,79179/s2.tif,79179
0,0,40306/s2.tif,40306
0,0,26318/s2.tif,26318
1,1,9060/s2.tif,9060
1,1,6037/s2.tif,6037
1,1,40445/s2.tif,40445
1,1,63196/s2.tif,63196
0,0,20423/s2.tif,20423
1,1,31844/s2.tif,31844
0,0,72287/s2.tif,72287
0,0,49032/s2.tif,49032
0,0,85236/s2.tif,85236
1,1,36292/s2.tif,36292
1,1,62056/s2.tif,62056
0,0,64378/s2.tif,64378
1,1,105459/s2.tif,105459
0,0,42916/s2.tif,42916
1,1,49966/s2.tif,49966
0,0,58140/s2.tif,58140
1,1,44003/s2.tif,44003
1,1,59625/s2.tif,59625
1,1,37984/s2.tif,37984
0,0,36469/s2.tif,36469
0,0,42469/s2.tif,42469
1,1,18011/s2.tif,18011
1,1,29668/s2.tif,29668
0,0,69231/s2.tif,69231
0,0,14468/s2.tif,14468
0,0,86262/s2.tif,86262
0,0,86323/s2.tif,86323
0,0,102193/s2.tif,102193
1,1,7769/s2.tif,7769
0,0,95507/s2.tif,95507
0,0,29179/s2.tif,29179
0,0,56545/s2.tif,56545
0,0,78810/s2.tif,78810
0,0,669/s2.tif,669
1,1,28525/s2.tif,28525
1,1,41302/s2.tif,41302
1,1,38851/s2.tif,38851
1,1,4651/s2.tif,4651
1,1,86958/s2.tif,86958
1,1,89903/s2.tif,89903
1,1,43925/s2.tif,43925
1,1,34037/s2.tif,34037
0,0,80449/s2.tif,80449
1,1,93766/s2.tif,93766
0,0,20788/s2.tif,20788
1,1,87932/s2.tif,87932
1,1,103246/s2.tif,103246
0,0,70572/s2.tif,70572
1,1,88563/s2.tif,88563
0,0,64301/s2.tif,64301
1,1,31265/s2.tif,31265
0,0,30814/s2.tif,30814
0,0,10485/s2.tif,10485
1,1,10108/s2.tif,10108
1,1,72971/s2.tif,72971
1,1,89200/s2.tif,89200
1,1,97751/s2.tif,97751
1,1,53009/s2.tif,53009
0,0,3431/s2.tif,3431
1,1,81893/s2.tif,81893
1,1,65032/s2.tif,65032
0,0,183/s2.tif,183
0,0,27934/s2.tif,27934
1,1,16435/s2.tif,16435
0,0,55790/s2.tif,55790
0,0,24047/s2.tif,24047
1,1,84026/s2.tif,84026
1,1,75916/s2.tif,75916
1,1,106202/s2.tif,106202
1,1,82246/s2.tif,82246
1,1,47526/s2.tif,47526
0,0,89786/s2.tif,89786
0,0,89503/s2.tif,89503
1,1,86177/s2.tif,86177
0,0,38295/s2.tif,38295
0,0,60292/s2.tif,60292
