plume_id,has_all6_files,has_all6_center_nonzero,zero_or_missing_timepoints
tan20251101t040352c45s4001-C,True,True,0
tan20251101t040352c45s4001-D,True,True,0
tan20251101t040352c45s4001-E,True,True,0
tan20251101t040352c45s4001-F,True,True,0
tan20251101t040352c45s4001-G,True,True,0
tan20251101t040352c45s4001-H,True,True,0
tan20251101t040352c45s4001-I,True,False,1
tan20251101t040352c45s4001-J,True,False,1
tan20251101t040352c45s4001-K,True,False,1
tan20251101t040352c45s4001-L,True,False,1
tan20251101t040352c45s4001-M,True,True,0
tan20251101t040352c45s4001-N,True,True,0
tan20251101t040352c45s4001-O,True,True,0
tan20251101t040352c45s4001-P,True,True,0
tan20251101t040352c45s4001-Q,True,True,0
tan20251101t040352c45s4001-R,True,True,0
tan20251101t040352c45s4001-S,True,True,0
tan20251101t040352c45s4001-T,True,True,0
tan20251101t040352c45s4001-U,True,True,0
tan20251101t040352c45s4001-V,True,True,0
tan20251101t040352c45s4001-W,True,True,0
tan20251101t040352c45s4001-X,True,True,0
tan20251101t040352c45s4001-Y,True,True,0
tan20251101t040352c45s4001-Z,True,True,0
tan20251101t101434c09s4001-A,True,True,0
tan20251101t101859c72s4001-A,True,True,0
tan20251101t101859c72s4001-B,True,True,0
tan20251101t101859c72s4001-C,True,True,0
tan20251102t093624c06s4001-A,True,False,1
tan20251102t093624c06s4001-B,True,False,1
tan20251103t153206c13s4001-A,True,True,0
tan20251103t153206c13s4001-B,True,True,0
tan20251103t181705c30s4001-A,True,True,0
tan20251103t181705c30s4001-B,True,True,0
tan20251103t181705c30s4001-C,True,True,0
tan20251103t181812c90s4001-A,True,True,0
tan20251103t181934c71s4001-A,True,True,0
tan20251103t181934c71s4001-B,True,True,0
tan20251103t181934c71s4001-C,True,True,0
tan20251103t182108c60s4001-B,True,True,0
tan20251104t081501c37s4001-A,True,False,5
tan20251104t160844c66s4001-C,True,True,0
tan20251105t025809c59s4001-A,True,False,1
tan20251105t030520c63s4001-A,False,False,1
tan20251106t082918c93s4001-B,True,True,0
tan20251106t082918c93s4001-C,True,True,0
tan20251106t082918c93s4001-D,True,False,4
tan20251107t075006c09s4001-A,True,True,0
tan20251107t075527c45s4001-A,True,False,6
tan20251107t155501c20s4001-A,True,True,0
tan20251107t155645c21s4001-A,True,True,0
tan20251108t151935c51s4001-A,True,True,0
tan20251111t051419c83s4001-A,True,True,0
tan20251111t051419c83s4001-C,True,True,0
tan20251111t051419c83s4001-F,True,True,0
tan20251111t051419c83s4001-H,True,True,0
tan20251111t051419c83s4001-I,True,True,0
tan20251111t051419c83s4001-J,True,True,0
tan20251111t051419c83s4001-M,True,True,0
tan20251111t051419c83s4001-N,True,True,0
tan20251111t064610c81s4001-A,True,True,0
tan20251111t064610c81s4001-B,True,True,0
tan20251114t110045c31s4001-A,True,False,3
tan20251114t110045c31s4001-B,True,False,2
tan20251114t110045c31s4001-C,True,False,3
tan20251114t110045c31s4001-D,True,True,0
tan20251114t110045c31s4001-F,True,True,0
tan20251114t155705c41s4001-A,True,False,6
tan20251114t184810c66s4001-A,True,False,1
tan20251115t180834c12s4001-A,True,True,0
tan20251115t180959c03s4001-A,True,True,0
tan20251115t180959c03s4001-B,True,True,0
tan20251115t180959c03s4001-C,True,True,0
tan20251115t180959c03s4001-D,True,True,0
tan20251115t180959c03s4001-E,True,True,0
tan20251115t180959c03s4001-F,True,True,0
tan20251115t180959c03s4001-G,True,True,0
tan20251115t180959c03s4001-H,True,True,0
tan20251115t180959c03s4001-I,True,True,0
tan20251118t081713c06s4001-A,True,False,2
tan20251118t081849c13s4001-A,True,True,0
tan20251118t081849c13s4001-B,True,True,0
tan20251118t081849c13s4001-C,True,True,0
tan20251118t081849c13s4001-D,True,True,0
tan20251118t081849c13s4001-E,True,True,0
tan20251118t081849c13s4001-F,True,True,0
tan20251118t081849c13s4001-K,True,True,0
tan20251118t081849c13s4001-L,True,True,0
tan20251118t081849c13s4001-P,True,True,0
tan20251118t081849c13s4001-Q,True,True,0
tan20251118t081849c13s4001-R,True,True,0
tan20251118t081849c13s4001-S,True,True,0
tan20251118t081849c13s4001-T,True,True,0
tan20251118t081849c13s4001-U,True,True,0
tan20251118t081849c13s4001-W,True,True,0
tan20251118t082024c03s4001-A,True,True,0
tan20251118t082024c03s4001-B,True,True,0
tan20251118t082024c03s4001-C,True,True,0
tan20251118t082024c03s4001-D,True,True,0
tan20251118t082024c03s4001-E,True,True,0
tan20251118t082024c03s4001-F,True,False,3
tan20251118t082024c03s4001-G,True,True,0
tan20251118t082024c03s4001-H,True,True,0
tan20251118t082159c84s4001-A,True,False,3
tan20251118t082159c84s4001-F,True,True,0
tan20251119t043224c84s4001-C,True,True,0
tan20251120t010324c29s4001-A,True,True,0
tan20251120t035102c71s4001-A,True,True,0
tan20251120t035102c71s4001-B,True,True,0
tan20251121t031240c35s4001-A,True,True,0
tan20251121t031240c35s4001-C,True,True,0
tan20251121t031333c45s4001-A,True,False,2
tan20251122t071401c45s4001-A,True,True,0
tan20251122t072719c47s4001-A,True,True,0
tan20251122t084707c42s4001-A,True,True,0
tan20251122t084707c42s4001-B,True,True,0
tan20251122t181116c92s4001-A,True,False,1
tan20251123t063423c10s4001-A,True,True,0
tan20251123t080806c49s4001-B,True,True,0
tan20251123t160732c43s4001-A,True,True,0
tan20251123t172833c23s4001-A,True,True,0
tan20251123t173157c41s4001-A,True,True,0
tan20251123t173157c41s4001-B,True,True,0
tan20251123t173157c41s4001-C,True,True,0
tan20251123t173157c41s4001-D,True,True,0
tan20251123t173157c41s4001-E,True,True,0
tan20251123t173305c30s4001-A,True,True,0
tan20251123t173305c30s4001-C,True,True,0
tan20251124t013305c74s4001-A,True,True,0
tan20251124t013305c74s4001-B,True,False,6
tan20251124t013305c74s4001-D,True,False,6
tan20251124t072651c49s4001-A,True,True,0
tan20251124t072651c49s4001-B,True,True,0
tan20251124t152954c49s4001-A,True,True,0
tan20251124t153331c05s4001-A,True,True,0
tan20251126t091409c47s4001-A,True,True,0
tan20251126t183238c90s4001-A,True,True,0
tan20251126t183753c85s4001-A,True,True,0
tan20251127t175301c97s4001-A,True,False,1
tan20251128t032842c22s4001-D,True,True,0
tan20251128t032842c22s4001-E,True,True,0
tan20251128t044601c96s4001-A,True,True,0
tan20251128t061605c19s4001-A,True,True,0
tan20251128t061605c19s4001-B,True,True,0
tan20251128t061605c19s4001-E,True,True,0
tan20251128t061605c19s4001-I,True,True,0
tan20251128t142318c30s4001-B,True,False,2
tan20251128t142318c30s4001-C,True,True,0
tan20251128t171448c21s4001-B,True,True,0
tan20251130t094043c41s4001-A,True,False,4
tan20251130t094043c41s4001-C,True,False,1
tan20251130t160837c42s4001-A,True,True,0
tan20251201t072707c16s4001-A,True,False,5
tan20251201t072707c16s4001-B,True,False,5
tan20251201t072707c16s4001-C,True,False,5
tan20251201t072707c16s4001-D,True,True,0
tan20251201t072707c16s4001-E,True,True,0
tan20251202t112930c21s4001-A,True,False,5
tan20251203t122232c99s4001-B,True,True,0
tan20251204t070258c50s4001-A,True,True,0
tan20251205t142338c10s4001-A,True,True,0
tan20251205t142338c10s4001-B,True,False,1
tan20251205t142338c10s4001-C,True,True,0
tan20251205t142338c10s4001-D,True,True,0
tan20251206t040726c48s4001-A,True,False,6
tan20251206t040815c69s4001-AA,True,True,0
tan20251206t040815c69s4001-AB,True,True,0
tan20251206t040815c69s4001-AC,True,True,0
tan20251206t040815c69s4001-AD,True,True,0
tan20251206t040815c69s4001-AE,True,True,0
tan20251206t040815c69s4001-AF,True,True,0
tan20251206t040815c69s4001-AG,True,True,0
tan20251206t040815c69s4001-AH,True,True,0
tan20251206t040815c69s4001-AI,True,True,0
tan20251206t040815c69s4001-AJ,True,True,0
tan20251206t040815c69s4001-AM,True,True,0
tan20251206t040815c69s4001-AN,True,True,0
tan20251206t040815c69s4001-AO,True,True,0
tan20251206t040815c69s4001-AQ,True,True,0
tan20251206t040815c69s4001-AS,True,False,5
tan20251206t040815c69s4001-AV,True,False,4
tan20251206t040815c69s4001-AW,True,True,0
tan20251206t040815c69s4001-AX,True,False,4
tan20251206t040815c69s4001-AY,True,True,0
tan20251206t040815c69s4001-AZ,True,True,0
tan20251206t040815c69s4001-BD,True,True,0
tan20251206t040815c69s4001-BE,True,True,0
tan20251206t040815c69s4001-BF,True,True,0
tan20251206t040815c69s4001-BG,True,True,0
tan20251206t040815c69s4001-BH,True,True,0
tan20251206t040815c69s4001-BI,True,True,0
tan20251206t040815c69s4001-BK,True,True,0
tan20251206t040815c69s4001-BO,True,False,4
tan20251206t040815c69s4001-BP,True,True,0
tan20251206t040815c69s4001-BR,True,True,0
tan20251206t040815c69s4001-BS,True,True,0
tan20251206t040815c69s4001-C,True,True,0
tan20251206t040815c69s4001-L,True,False,6
tan20251206t040815c69s4001-M,True,False,6
tan20251206t040815c69s4001-P,True,True,0
tan20251206t040815c69s4001-S,True,True,0
tan20251206t040815c69s4001-W,True,True,0
tan20251206t040815c69s4001-X,True,True,0
tan20251206t040815c69s4001-Y,True,True,0
tan20251206t040815c69s4001-Z,True,True,0
tan20251206t040924c59s4001-B,True,True,0
tan20251206t040924c59s4001-C,True,True,0
tan20251206t040924c59s4001-F,True,True,0
tan20251206t040924c59s4001-G,True,True,0
tan20251206t040924c59s4001-J,True,True,0
tan20251206t040924c59s4001-K,True,True,0
tan20251206t040924c59s4001-L,True,True,0
tan20251206t040924c59s4001-M,True,False,4
tan20251206t040924c59s4001-T,True,True,0
tan20251206t115539c86s4001-A,True,True,0
tan20251206t115539c86s4001-D,True,True,0
tan20251207t190449c98s4001-A,True,False,5
tan20251207t190449c98s4001-E,True,False,5
tan20251208t153139c67s4001-A,True,True,0
tan20251208t182346c41s4001-C,True,True,0
tan20251208t182346c41s4001-D,True,True,0
tan20251208t182346c41s4001-E,True,False,1
tan20251208t182346c41s4001-F,True,True,0
tan20251208t182503c20s4001-D,True,True,0
tan20251208t182503c20s4001-F,True,True,0
tan20251211t114242c32s4001-B,True,True,0
tan20251211t192826c24s4001-A,True,False,6
tan20251211t192826c24s4001-B,True,False,6
tan20251212t093214c50s4001-A,True,False,2
tan20251212t093214c50s4001-B,True,True,0
tan20251212t093214c50s4001-C,True,False,2
tan20251212t093214c50s4001-E,True,True,0
tan20251212t171704c16s4001-A,True,True,0
tan20251212t171915c47s4001-A,True,True,0
tan20251213t041044c45s4001-A,True,True,0
tan20251213t041044c45s4001-B,True,True,0
tan20251213t041044c45s4001-C,True,True,0
tan20251213t041044c45s4001-D,True,True,0
tan20251213t041044c45s4001-E,True,True,0
tan20251213t041044c45s4001-F,True,True,0
tan20251213t041044c45s4001-G,True,True,0
tan20251213t041044c45s4001-H,True,True,0
tan20251213t181012c94s4001-A,True,True,0
tan20251213t181012c94s4001-C,True,True,0
tan20251213t181012c94s4001-D,True,True,0
tan20251213t181012c94s4001-F,True,True,0
tan20251215t182306c52s4001-A,True,True,0
tan20251215t182306c52s4001-B,True,True,0
tan20251216t065510c62s4001-C,True,True,0
tan20251216t065510c62s4001-H,True,True,0
tan20251216t065510c62s4001-I,True,True,0
tan20251216t082044c05s4001-A,True,False,4
tan20251216t082225c49s4001-A,True,False,5
tan20251216t082225c49s4001-C,True,False,5
tan20251216t174322c47s4001-A,True,True,0
tan20251216t174812c17s4001-B,True,False,5
tan20251216t174812c17s4001-C,True,False,5
tan20251216t174812c17s4001-F,True,False,1
tan20251216t191744c17s4001-B,True,True,0
tan20251217t074748c96s4001-A,True,False,5
tan20251217t074748c96s4001-B,True,False,5
tan20251217t154432c50s4001-A,True,True,0
tan20251217t154858c27s4001-A,True,True,0
tan20251218t010830c83s4001-A,True,True,0
tan20251218t010830c83s4001-B,True,True,0
tan20251218t010830c83s4001-C,True,True,0
tan20251218t010830c83s4001-D,True,False,5
tan20251218t010830c83s4001-E,True,True,0
tan20251218t010830c83s4001-G,True,True,0
tan20251218t010830c83s4001-H,True,True,0
tan20251219t093233c57s4001-A,True,True,0
tan20251219t093330c43s4001-A,True,True,0
tan20251219t093330c43s4001-B,True,True,0
tan20251219t093330c43s4001-C,True,True,0
tan20251220t181610c39s4001-A,True,True,0
tan20251222t140016c58s4001-A,True,True,0
tan20251222t140016c58s4001-B,True,True,0
tan20251223t100027c09s4001-A,True,False,3
tan20251223t100027c09s4001-B,True,False,3
tan20251224t043814c39s4001-A,True,True,0
tan20251224t043814c39s4001-B,True,True,0
tan20251224t043814c39s4001-D,True,True,0
tan20251224t043814c39s4001-F,True,True,0
tan20251224t043814c39s4001-G,True,True,0
tan20251224t043814c39s4001-H,True,True,0
tan20251224t043814c39s4001-I,True,True,0
tan20251224t043814c39s4001-J,True,True,0
tan20251224t043814c39s4001-K,True,True,0
tan20251224t043814c39s4001-L,True,True,0
tan20251224t043814c39s4001-M,True,True,0
tan20251224t043814c39s4001-N,True,True,0
tan20251224t043814c39s4001-O,True,True,0
tan20251224t043814c39s4001-Q,True,True,0
tan20251224t043814c39s4001-R,True,True,0
tan20251224t092008c77s4001-A,True,False,4
tan20251224t092008c77s4001-B,True,True,0
tan20251224t092008c77s4001-D,True,False,4
tan20251224t092112c17s4001-A,True,True,0
tan20251224t155024c89s4001-A,True,True,0
tan20251224t155024c89s4001-B,True,True,0
tan20251224t155024c89s4001-C,True,True,0
tan20251224t155024c89s4001-D,True,True,0
tan20251227t102812c49s4001-B,True,False,1
tan20251227t102812c49s4001-E,True,False,6
tan20251228t064230c69s4001-A,True,True,0
tan20251228t081611c74s4001-D,True,True,0
tan20251228t173946c41s4001-A,True,True,0
tan20251228t173946c41s4001-B,True,True,0
tan20251228t173946c41s4001-C,True,True,0
tan20251228t173946c41s4001-D,True,True,0
tan20251228t173946c41s4001-E,True,True,0
tan20251229t042659c62s4001-A,True,True,0
tan20251229t042659c62s4001-AA,True,True,0
tan20251229t042659c62s4001-AB,True,True,0
tan20251229t042659c62s4001-AC,True,True,0
tan20251229t042659c62s4001-AD,True,True,0
tan20251229t042659c62s4001-AE,True,True,0
tan20251229t042659c62s4001-AF,True,True,0
tan20251229t042659c62s4001-AG,True,True,0
tan20251229t042659c62s4001-AH,True,True,0
tan20251229t042659c62s4001-AI,True,True,0
tan20251229t042659c62s4001-AK,True,True,0
tan20251229t042659c62s4001-AL,True,True,0
tan20251229t042659c62s4001-AM,True,False,4
tan20251229t042659c62s4001-AN,True,True,0
tan20251229t042659c62s4001-AP,True,False,1
tan20251229t042659c62s4001-AQ,True,True,0
tan20251229t042659c62s4001-B,True,True,0
tan20251229t042659c62s4001-C,True,True,0
tan20251229t042659c62s4001-D,True,True,0
tan20251229t042659c62s4001-F,True,False,1
tan20251229t042659c62s4001-G,True,False,1
tan20251229t042659c62s4001-H,True,False,2
tan20251229t042659c62s4001-L,True,True,0
tan20251229t042659c62s4001-M,True,True,0
tan20251229t042659c62s4001-N,True,True,0
tan20251229t042659c62s4001-O,True,False,4
tan20251229t042659c62s4001-Q,True,False,4
tan20251229t042659c62s4001-R,True,True,0
tan20251229t042659c62s4001-S,True,True,0
tan20251229t042659c62s4001-T,True,True,0
tan20251229t042659c62s4001-V,True,True,0
tan20251229t042659c62s4001-Y,True,True,0
tan20251229t042659c62s4001-Z,True,True,0
tan20251229t140227c51s4001-A,True,True,0
tan20251229t140227c51s4001-B,True,True,0
tan20251231t074717c17s4001-A,True,False,2
tan20260101t180336c05s4001-A,True,True,0
tan20260101t180336c05s4001-B,True,True,0
tan20260101t180336c05s4001-G,True,True,0
tan20260101t180336c05s4001-I,True,False,5
tan20260101t180336c05s4001-O,True,True,0
tan20260103t041412c15s4001-A,True,True,0
tan20260103t041412c15s4001-B,True,True,0
tan20260103t041412c15s4001-C,True,True,0
tan20260103t041412c15s4001-G,True,True,0
tan20260103t041412c15s4001-H,True,True,0
tan20260103t041412c15s4001-I,True,True,0
tan20260103t041412c15s4001-L,True,True,0
tan20260104t081459c75s4001-B,True,True,0
tan20260104t081459c75s4001-C,True,True,0
tan20260104t190857c33s4001-C,True,True,0
tan20260104t190857c33s4001-D,True,True,0
tan20260104t190857c33s4001-G,True,False,4
tan20260104t190857c33s4001-H,True,True,0
tan20260104t190857c33s4001-I,True,True,0
tan20260105t060752c04s4001-A,True,True,0
tan20260105t154418c19s4001-A,True,False,5
tan20260105t154418c19s4001-B,True,False,4
tan20260105t183053c86s4001-A,True,False,3
tan20260105t183053c86s4001-B,True,True,0
tan20260105t183053c86s4001-C,True,True,0
tan20260105t183053c86s4001-D,True,True,0
tan20260105t183053c86s4001-E,True,True,0
tan20260105t183053c86s4001-F,True,False,5
tan20260105t183053c86s4001-G,True,True,0
tan20260105t183053c86s4001-H,True,False,6
tan20260105t183053c86s4001-I,True,True,0
tan20260105t183053c86s4001-O,True,True,0
tan20260105t183053c86s4001-P,True,True,0
tan20260105t183053c86s4001-Q,True,True,0
tan20260105t183053c86s4001-R,True,False,6
tan20260105t183326c88s4001-A,True,True,0
tan20260105t183326c88s4001-B,True,True,0
tan20260105t183326c88s4001-C,True,True,0
tan20260105t183326c88s4001-E,True,True,0
tan20260105t183326c88s4001-F,True,True,0
tan20260108t101617c87s4001-A,True,True,0
tan20260109t173012c43s4001-A,True,True,0
tan20260109t185733c11s4001-A,True,False,4
tan20260109t185733c11s4001-C,True,True,0
tan20260110t041744c47s4001-C,True,True,0
tan20260110t041744c47s4001-D,True,True,0
tan20260110t041744c47s4001-E,True,True,0
tan20260110t041744c47s4001-F,True,True,0
tan20260110t041744c47s4001-G,True,True,0
tan20260110t041744c47s4001-H,True,True,0
tan20260110t041744c47s4001-I,True,True,0
tan20260110t041744c47s4001-J,True,True,0
tan20260110t041744c47s4001-K,True,False,1
tan20260110t041744c47s4001-L,True,True,0
tan20260110t041744c47s4001-N,True,False,5
tan20260110t041744c47s4001-O,True,False,5
tan20260110t041744c47s4001-P,True,True,0
tan20260110t041744c47s4001-Q,True,True,0
tan20260110t041744c47s4001-R,True,True,0
tan20260110t041744c47s4001-S,True,True,0
tan20260112t200407c49s4001-D,True,False,1
tan20260112t200505c26s4001-A,True,True,0
tan20260113t175201c49s4001-A,True,True,0
tan20260113t175413c36s4001-C,True,True,0
tan20260113t175413c36s4001-G,True,True,0
tan20260113t192536c66s4001-A,True,True,0
tan20260114t045129c40s4001-A,True,False,3
tan20260118t081840c58s4001-A,True,True,0
tan20260118t081840c58s4001-B,True,True,0
tan20260118t081840c58s4001-D,True,True,0
tan20260118t081840c58s4001-F,True,True,0
tan20260118t081840c58s4001-G,True,True,0
tan20260118t081840c58s4001-H,True,True,0
tan20260120t083536c90s4001-A,True,True,0
tan20260123t111639c35s4001-A,True,True,0
tan20260124t181926c61s4001-A,True,False,4
tan20260124t181926c61s4001-D,True,False,4
tan20260124t195304c04s4001-A,True,True,0
tan20260124t195304c04s4001-B,True,True,0
tan20260125t065317c73s4001-A,True,True,0
tan20260125t065317c73s4001-B,True,True,0
tan20260125t065317c73s4001-E,True,True,0
tan20260125t082242c53s4001-A,True,True,0
tan20260125t145248c33s4001-A,True,True,0
tan20260126t154702c56s4001-A,True,True,0
tan20260126t154702c56s4001-C,True,True,0
tan20260128t092801c55s4001-A,True,True,0
tan20260128t092801c55s4001-B,True,True,0
tan20260128t160133c92s4001-A,True,True,0
tan20260128t160133c92s4001-B,True,True,0
tan20260128t185303c27s4001-A,True,False,1
tan20260129t152107c81s4001-B,True,True,0
tan20260202t183853c72s4001-B,True,False,6
tan20260204t202349c46s4001-A,True,False,4
tan20260206t144148c52s4001-A,True,True,0
tan20260206t173357c48s4001-A,True,True,0
tan20260206t173357c48s4001-B,True,True,0
tan20260206t173357c48s4001-D,True,True,0
tan20260206t173357c48s4001-E,True,True,0
tan20260207t165231c91s4001-A,True,True,0
tan20260212t041359c54s4001-A,True,True,0
tan20260212t041359c54s4001-AA,True,True,0
tan20260212t041359c54s4001-AB,True,True,0
tan20260212t041359c54s4001-B,True,True,0
tan20260212t041359c54s4001-C,True,True,0
tan20260212t041359c54s4001-D,True,True,0
tan20260212t041359c54s4001-E,True,True,0
tan20260212t041359c54s4001-F,True,True,0
tan20260212t041359c54s4001-G,True,True,0
tan20260212t041359c54s4001-H,True,True,0
tan20260212t041359c54s4001-I,True,True,0
tan20260212t041359c54s4001-J,True,True,0
tan20260212t041359c54s4001-K,True,True,0
tan20260212t041359c54s4001-L,True,True,0
tan20260212t041359c54s4001-M,True,True,0
tan20260212t041359c54s4001-N,True,False,6
tan20260212t041359c54s4001-O,True,True,0
tan20260212t041359c54s4001-P,True,True,0
tan20260212t041359c54s4001-Q,True,True,0
tan20260212t041359c54s4001-R,True,True,0
tan20260212t041359c54s4001-S,True,True,0
tan20260212t041359c54s4001-T,True,True,0
tan20260212t041359c54s4001-U,True,True,0
tan20260212t041359c54s4001-V,True,False,6
tan20260212t041359c54s4001-W,True,False,6
tan20260212t041359c54s4001-X,True,True,0
tan20260212t041359c54s4001-Y,True,True,0
tan20260213t063652c97s4001-A,True,True,0
tan20260213t081814c09s4001-A,True,True,0
tan20260213t173337c73s4001-A,True,True,0
tan20260214t183154c66s4001-A,True,True,0
tan20260215t065114c67s4001-C,True,True,0
tan20260216t105726c04s4001-A,True,True,0
tan20260217t101751c37s4001-A,True,True,0
tan20260217t101751c37s4001-B,True,True,0
tan20260217t101751c37s4001-C,True,True,0
tan20260217t114929c35s4001-A,True,True,0
tan20260219t041607c90s4001-A,True,True,0
tan20260219t041607c90s4001-AA,True,True,0
tan20260219t041607c90s4001-AB,True,True,0
tan20260219t041607c90s4001-AC,True,True,0
tan20260219t041607c90s4001-AD,True,True,0
tan20260219t041607c90s4001-AE,True,True,0
tan20260219t041607c90s4001-AF,True,True,0
tan20260219t041607c90s4001-AG,True,True,0
tan20260219t041607c90s4001-AH,True,True,0
tan20260219t041607c90s4001-AI,True,True,0
tan20260219t041607c90s4001-AJ,True,True,0
tan20260219t041607c90s4001-AK,True,True,0
tan20260219t041607c90s4001-AL,True,True,0
tan20260219t041607c90s4001-AM,True,True,0
tan20260219t041607c90s4001-AN,True,True,0
tan20260219t041607c90s4001-AO,True,True,0
tan20260219t041607c90s4001-AP,True,True,0
tan20260219t041607c90s4001-AQ,True,True,0
tan20260219t041607c90s4001-AR,True,True,0
tan20260219t041607c90s4001-AS,True,False,6
tan20260219t041607c90s4001-AT,True,True,0
tan20260219t041607c90s4001-AU,True,True,0
tan20260219t041607c90s4001-AV,True,True,0
tan20260219t041607c90s4001-AW,True,True,0
tan20260219t041607c90s4001-B,True,True,0
tan20260219t041607c90s4001-C,True,True,0
tan20260219t041607c90s4001-D,True,True,0
tan20260219t041607c90s4001-G,True,False,6
tan20260219t041607c90s4001-I,True,True,0
tan20260219t041607c90s4001-J,True,True,0
tan20260219t041607c90s4001-K,True,True,0
tan20260219t041607c90s4001-L,True,True,0
tan20260219t041607c90s4001-M,True,True,0
tan20260219t041607c90s4001-N,True,True,0
tan20260219t041607c90s4001-O,True,True,0
tan20260219t041607c90s4001-P,True,False,5
tan20260219t041607c90s4001-Q,True,False,6
tan20260219t041607c90s4001-S,True,True,0
tan20260219t041607c90s4001-T,True,True,0
tan20260219t041607c90s4001-U,True,True,0
tan20260219t041607c90s4001-V,True,True,0
tan20260219t041607c90s4001-W,True,True,0
tan20260219t041607c90s4001-X,True,True,0
tan20260219t041607c90s4001-Y,True,True,0
tan20260219t041607c90s4001-Z,True,True,0
tan20260220t112441c43s4001-A,True,True,0
tan20260220t112550c84s4001-A,True,True,0
tan20260222t083300c51s4001-A,True,True,0
tan20260222t083300c51s4001-C,True,True,0
tan20260222t083300c51s4001-D,True,True,0
tan20260222t083300c51s4001-F,True,True,0
tan20260222t083300c51s4001-H,True,True,0
tan20260222t083300c51s4001-I,True,True,0
tan20260223t123045c41s4001-A,True,True,0
tan20260223t123142c91s4001-A,True,True,0
tan20260224t084034c36s4001-A,True,True,0
tan20260225t111312c46s4001-A,True,True,0
tan20260226t181902c76s4001-A,True,False,6
tan20260227t112646c69s4001-B,True,True,0
tan20260227t112754c91s4001-A,True,True,0
tan20260227t112754c91s4001-B,True,True,0
tan20260227t112754c91s4001-C,True,True,0
tan20260227t112754c91s4001-D,True,True,0
tan20260227t112754c91s4001-E,True,True,0
tan20260227t112754c91s4001-F,True,True,0
tan20260227t112754c91s4001-G,True,True,0
tan20260228t104244c12s4001-A,True,True,0
tan20260228t200240c12s4001-A,True,True,0
tan20260228t200240c12s4001-C,True,True,0
tan20260301t083346c55s4001-A,True,True,0
tan20260301t083450c18s4001-A,True,False,6
tan20260301t083450c18s4001-B,True,True,0
tan20260301t083450c18s4001-C,True,True,0
tan20260301t083450c18s4001-D,True,False,6
tan20260301t175510c34s4001-B,True,True,0
tan20260305t195412c12s4001-A,True,True,0
tan20260305t195412c12s4001-C,True,True,0
tan20260307t104944c41s4001-A,True,True,0
tan20260308t070515c65s4001-A,True,True,0
tan20260308t070515c65s4001-B,True,True,0
tan20260308t114156c44s4001-A,True,True,0
tan20260308t192905c34s4001-A,True,True,0
tan20260309t092827c54s4001-A,True,True,0
tan20260309t092827c54s4001-B,True,True,0
tan20260309t092827c54s4001-C,True,True,0
tan20260309t184938c94s4001-E,True,True,0
tan20260309t184938c94s4001-F,True,True,0
tan20260309t184938c94s4001-H,True,True,0
tan20260310t040818c83s4001-B,True,True,0
tan20260310t071811c37s4001-A,True,True,0
tan20260310t071811c37s4001-B,True,False,1
tan20260310t071811c37s4001-E,True,True,0
tan20260310t152000c33s4001-A,True,True,0
tan20260311t094010c01s4001-A,True,True,0
tan20260311t190317c10s4001-A,True,True,0
tan20260311t190317c10s4001-B,True,True,0
tan20260311t190317c10s4001-C,True,True,0
tan20260311t190317c10s4001-D,True,True,0
tan20260311t190317c10s4001-F,True,True,0
tan20260311t190317c10s4001-G,True,True,0
tan20260311t190317c10s4001-H,True,True,0
tan20260311t190317c10s4001-I,True,True,0
tan20260312t073209c50s4001-A,True,True,0
tan20260312t073209c50s4001-B,True,True,0
tan20260312t103532c62s4001-A,True,True,0
tan20260313t065426c45s4001-A,True,False,3
tan20260313t065426c45s4001-K,True,False,3
tan20260314t044235c49s4001-A,True,True,0
tan20260314t044235c49s4001-B,True,True,0
tan20260314t060813c77s4001-A,True,True,0
tan20260314t060813c77s4001-C,True,True,0
tan20260314t061600c22s4001-A,True,True,0
tan20260314t061600c22s4001-B,True,True,0
tan20260314t061600c22s4001-C,True,True,0
tan20260314t061600c22s4001-L,True,True,0
tan20260316t110548c39s4001-A,True,False,3
tan20260316t110548c39s4001-B,True,False,3
tan20260316t110548c39s4001-C,True,False,3
tan20260316t110548c39s4001-D,True,False,2
tan20260316t110548c39s4001-E,True,False,2
tan20260316t110548c39s4001-H,True,True,0
tan20260317t102605c54s4001-C,True,True,0
tan20260317t194442c36s4001-A,True,True,0
tan20260317t194442c36s4001-B,True,True,0
tan20260318t051007c70s4001-A,True,False,3
tan20260318t161136c12s4001-A,True,True,0
tan20260319t195823c32s4001-A,True,True,0
tan20260320t034213c66s4001-A,True,True,0
tan20260320t034213c66s4001-B,True,False,3
tan20260320t034213c66s4001-C,True,False,4
tan20260320t034213c66s4001-E,True,False,2
tan20260320t191606c48s4001-A,True,True,0
tan20260320t191712c74s4001-A,True,True,0
tan20260321t061533c49s4001-A,True,True,0
tan20260321t104833c45s4001-A,True,True,0
tan20260321t104833c45s4001-B,True,True,0
tan20260321t104833c45s4001-C,True,True,0
tan20260321t104833c45s4001-D,True,True,0
tan20260321t104833c45s4001-E,True,True,0
tan20260321t104833c45s4001-F,True,True,0
tan20260321t104833c45s4001-G,True,True,0
tan20260321t184013c24s4001-A,True,False,5
tan20260321t184013c24s4001-B,True,True,0
tan20260321t184013c24s4001-C,True,True,0
tan20260322t150735c44s4001-A,True,True,0
tan20260323t123950c29s4001-A,True,True,0
