plume_id,status,reason,source_mask,reference,reference_kind,out_mask,positive_pixels
tan20260219t041607c90s4001-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-N/s2_mask_512.tif,1753
tan20260219t041607c90s4001-O,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-O/s2_mask_512.tif,1766
tan20260219t041607c90s4001-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-P/s2_mask_512.tif,3256
tan20260219t041607c90s4001-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-Q/s2_mask_512.tif,616
tan20260219t041607c90s4001-S,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-S/s2_mask_512.tif,373
tan20260219t041607c90s4001-T,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-T/s2_mask_512.tif,2100
tan20260219t041607c90s4001-U,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-U/s2_mask_512.tif,1210
tan20260219t041607c90s4001-V,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-V/s2_mask_512.tif,3988
tan20260219t041607c90s4001-W,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-W/s2_mask_512.tif,1123
tan20260219t041607c90s4001-X,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-X/s2_mask_512.tif,746
tan20260219t041607c90s4001-Y,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-Y/s2_mask_512.tif,3470
tan20260219t041607c90s4001-Z,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260219t041607c90s4001-Z/s2_mask_512.tif,1374
tan20260220t112441c43s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260220t112441c43s4001-A/s2_mask_512.tif,1232
tan20260220t112550c84s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260220t112550c84s4001-A/s2_mask_512.tif,519
tan20260222t083300c51s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260222t083300c51s4001-A/s2_mask_512.tif,39770
tan20260222t083300c51s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260222t083300c51s4001-C/s2_mask_512.tif,6466
tan20260222t083300c51s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260222t083300c51s4001-D/s2_mask_512.tif,13389
tan20260222t083300c51s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260222t083300c51s4001-F/s2_mask_512.tif,1191
tan20260222t083300c51s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260222t083300c51s4001-H/s2_mask_512.tif,1090
tan20260222t083300c51s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260222t083300c51s4001-I/s2_mask_512.tif,6729
tan20260223t123045c41s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260223t123045c41s4001-A/s2_mask_512.tif,483
tan20260223t123142c91s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260223t123142c91s4001-A/s2_mask_512.tif,21958
tan20260224t084034c36s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260224t084034c36s4001-A/s2_mask_512.tif,4811
tan20260225t111312c46s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260225t111312c46s4001-A/s2_mask_512.tif,6614
tan20260226t181902c76s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260226t181902c76s4001-A/s2_mask_512.tif,500
tan20260227t112646c69s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112646c69s4001-B/s2_mask_512.tif,3021
tan20260227t112754c91s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-A/s2_mask_512.tif,539
tan20260227t112754c91s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-B/s2_mask_512.tif,1010
tan20260227t112754c91s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-C/s2_mask_512.tif,3757
tan20260227t112754c91s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-D/s2_mask_512.tif,582
tan20260227t112754c91s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-E/s2_mask_512.tif,2333
tan20260227t112754c91s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-F/s2_mask_512.tif,434
tan20260227t112754c91s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260227t112754c91s4001-G/s2_mask_512.tif,831
tan20260228t104244c12s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260228t104244c12s4001-A/s2_mask_512.tif,2648
tan20260228t200240c12s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260228t200240c12s4001-A/s2_mask_512.tif,8703
tan20260228t200240c12s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260228t200240c12s4001-C/s2_mask_512.tif,1950
tan20260301t083346c55s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260301t083346c55s4001-A/s2_mask_512.tif,623
tan20260301t083450c18s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260301t083450c18s4001-A/s2_mask_512.tif,20523
tan20260301t083450c18s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260301t083450c18s4001-B/s2_mask_512.tif,427
tan20260301t083450c18s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260301t083450c18s4001-C/s2_mask_512.tif,18754
tan20260301t083450c18s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260301t083450c18s4001-D/s2_mask_512.tif,21256
tan20260301t175510c34s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260301t175510c34s4001-B/s2_mask_512.tif,5730
tan20260305t195412c12s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260305t195412c12s4001-A/s2_mask_512.tif,1186
tan20260305t195412c12s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260305t195412c12s4001-C/s2_mask_512.tif,727
tan20260307t104944c41s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260307t104944c41s4001-A/s2_mask_512.tif,1122
tan20260308t070515c65s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260308t070515c65s4001-A/s2_mask_512.tif,6787
tan20260308t070515c65s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260308t070515c65s4001-B/s2_mask_512.tif,193
tan20260308t114156c44s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260308t114156c44s4001-A/s2_mask_512.tif,959
tan20260308t192905c34s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260308t192905c34s4001-A/s2_mask_512.tif,4976
tan20260309t092827c54s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260309t092827c54s4001-A/s2_mask_512.tif,3161
tan20260309t092827c54s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260309t092827c54s4001-B/s2_mask_512.tif,164
tan20260309t092827c54s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260309t092827c54s4001-C/s2_mask_512.tif,2235
tan20260309t184938c94s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260309t184938c94s4001-E/s2_mask_512.tif,402
tan20260309t184938c94s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260309t184938c94s4001-F/s2_mask_512.tif,246
tan20260309t184938c94s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260309t184938c94s4001-H/s2_mask_512.tif,357
tan20260310t040818c83s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260310t040818c83s4001-B/s2_mask_512.tif,1735
tan20260310t071811c37s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260310t071811c37s4001-A/s2_mask_512.tif,1386
tan20260310t071811c37s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260310t071811c37s4001-B/s2_mask_512.tif,2927
tan20260310t071811c37s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260310t071811c37s4001-E/s2_mask_512.tif,1386
tan20260310t152000c33s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260310t152000c33s4001-A/s2_mask_512.tif,2311
tan20260311t094010c01s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t094010c01s4001-A/s2_mask_512.tif,3049
tan20260311t190317c10s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-A/s2_mask_512.tif,1701
tan20260311t190317c10s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-B/s2_mask_512.tif,1471
tan20260311t190317c10s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-C/s2_mask_512.tif,699
tan20260311t190317c10s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-D/s2_mask_512.tif,811
tan20260311t190317c10s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-F/s2_mask_512.tif,741
tan20260311t190317c10s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-G/s2_mask_512.tif,497
tan20260311t190317c10s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-H/s2_mask_512.tif,639
tan20260311t190317c10s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260311t190317c10s4001-I/s2_mask_512.tif,531
tan20260312t073209c50s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260312t073209c50s4001-A/s2_mask_512.tif,8926
tan20260312t073209c50s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260312t073209c50s4001-B/s2_mask_512.tif,681
tan20260312t103532c62s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260312t103532c62s4001-A/s2_mask_512.tif,2286
tan20260314t044235c49s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t044235c49s4001-A/s2_mask_512.tif,8443
tan20260314t044235c49s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t044235c49s4001-B/s2_mask_512.tif,19774
tan20260314t060813c77s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t060813c77s4001-A/s2_mask_512.tif,8569
tan20260314t060813c77s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t060813c77s4001-C/s2_mask_512.tif,14169
tan20260314t061600c22s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t061600c22s4001-A/s2_mask_512.tif,683
tan20260314t061600c22s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t061600c22s4001-B/s2_mask_512.tif,3367
tan20260314t061600c22s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t061600c22s4001-C/s2_mask_512.tif,3367
tan20260314t061600c22s4001-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260314t061600c22s4001-L/s2_mask_512.tif,300
tan20260316t110548c39s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260316t110548c39s4001-A/s2_mask_512.tif,4108
tan20260316t110548c39s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260316t110548c39s4001-D/s2_mask_512.tif,2423
tan20260316t110548c39s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260316t110548c39s4001-E/s2_mask_512.tif,2710
tan20260316t110548c39s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260316t110548c39s4001-H/s2_mask_512.tif,243
tan20260317t102605c54s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260317t102605c54s4001-C/s2_mask_512.tif,1615
tan20260317t194442c36s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260317t194442c36s4001-A/s2_mask_512.tif,677
tan20260317t194442c36s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260317t194442c36s4001-B/s2_mask_512.tif,979
tan20260318t161136c12s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260318t161136c12s4001-A/s2_mask_512.tif,1570
tan20260319t195823c32s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260319t195823c32s4001-A/s2_mask_512.tif,431
tan20260320t034213c66s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260320t034213c66s4001-A/s2_mask_512.tif,11084
tan20260320t191606c48s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260320t191606c48s4001-A/s2_mask_512.tif,289
tan20260320t191712c74s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260320t191712c74s4001-A/s2_mask_512.tif,3276
tan20260321t061533c49s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t061533c49s4001-A/s2_mask_512.tif,1071
tan20260321t104833c45s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-A/s2_mask_512.tif,4218
tan20260321t104833c45s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-B/s2_mask_512.tif,1762
tan20260321t104833c45s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-C/s2_mask_512.tif,2240
tan20260321t104833c45s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-D/s2_mask_512.tif,9449
tan20260321t104833c45s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-E/s2_mask_512.tif,1850
tan20260321t104833c45s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-F/s2_mask_512.tif,331
tan20260321t104833c45s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t104833c45s4001-G/s2_mask_512.tif,432
tan20260321t184013c24s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t184013c24s4001-B/s2_mask_512.tif,10893
tan20260321t184013c24s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260321t184013c24s4001-C/s2_mask_512.tif,10921
tan20260322t150735c44s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260322t150735c44s4001-A/s2_mask_512.tif,1299
tan20260323t123950c29s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260323t123950c29s4001-A/s2_mask_512.tif,500
tan20260323t142812c51s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260323t142812c51s4001-A/s2_mask_512.tif,2790
tan20260323t142812c51s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260323t142812c51s4001-B/s2_mask_512.tif,1676
tan20260323t142812c51s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260323t142812c51s4001-C/s2_mask_512.tif,310
tan20260323t202440c23s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260323t202440c23s4001-A/s2_mask_512.tif,1960
tan20260324t115823c02s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260324t115823c02s4001-A/s2_mask_512.tif,4574
tan20260324t115823c02s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260324t115823c02s4001-B/s2_mask_512.tif,4574
tan20260324t194701c82s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260324t194701c82s4001-A/s2_mask_512.tif,801
tan20260324t194701c82s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260324t194701c82s4001-B/s2_mask_512.tif,185
tan20260325t064231c32s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t064231c32s4001-A/s2_mask_512.tif,3421
tan20260325t190536c19s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190536c19s4001-A/s2_mask_512.tif,529
tan20260325t190536c19s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190536c19s4001-B/s2_mask_512.tif,485
tan20260325t190536c19s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190536c19s4001-C/s2_mask_512.tif,2229
tan20260325t190642c99s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-A/s2_mask_512.tif,1772
tan20260325t190642c99s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-B/s2_mask_512.tif,327
tan20260325t190642c99s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-C/s2_mask_512.tif,591
tan20260325t190642c99s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-D/s2_mask_512.tif,428
tan20260325t190642c99s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-E/s2_mask_512.tif,686
tan20260325t190642c99s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-F/s2_mask_512.tif,410
tan20260325t190642c99s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-G/s2_mask_512.tif,659
tan20260325t190642c99s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-H/s2_mask_512.tif,1917
tan20260325t190642c99s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-I/s2_mask_512.tif,2016
tan20260325t190642c99s4001-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-J/s2_mask_512.tif,149
tan20260325t190642c99s4001-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260325t190642c99s4001-K/s2_mask_512.tif,504
tan20260326t013515c59s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t013515c59s4001-A/s2_mask_512.tif,5107
tan20260326t042725c81s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-A/s2_mask_512.tif,2413
tan20260326t042725c81s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-B/s2_mask_512.tif,35149
tan20260326t042725c81s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-C/s2_mask_512.tif,7277
tan20260326t042725c81s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-D/s2_mask_512.tif,3484
tan20260326t042725c81s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-I/s2_mask_512.tif,1299
tan20260326t042725c81s4001-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-J/s2_mask_512.tif,2066
tan20260326t042725c81s4001-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-K/s2_mask_512.tif,1369
tan20260326t042725c81s4001-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-L/s2_mask_512.tif,20835
tan20260326t042725c81s4001-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-M/s2_mask_512.tif,20700
tan20260326t042725c81s4001-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-Q/s2_mask_512.tif,932
tan20260326t042725c81s4001-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t042725c81s4001-R/s2_mask_512.tif,932
tan20260326t153947c18s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t153947c18s4001-A/s2_mask_512.tif,1423
tan20260326t153947c18s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t153947c18s4001-B/s2_mask_512.tif,1904
tan20260326t153947c18s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260326t153947c18s4001-C/s2_mask_512.tif,796
tan20260328t155037c04s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260328t155037c04s4001-A/s2_mask_512.tif,1743
tan20260329t180027c43s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260329t180027c43s4001-A/s2_mask_512.tif,954
tan20260330t062414c53s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260330t062414c53s4001-A/s2_mask_512.tif,3729
tan20260330t062414c53s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260330t062414c53s4001-B/s2_mask_512.tif,3279
tan20260402t042837c73s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-A/s2_mask_512.tif,606
tan20260402t042837c73s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-B/s2_mask_512.tif,538
tan20260402t042837c73s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-C/s2_mask_512.tif,1507
tan20260402t042837c73s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-D/s2_mask_512.tif,1190
tan20260402t042837c73s4001-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-E/s2_mask_512.tif,1777
tan20260402t042837c73s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-F/s2_mask_512.tif,735
tan20260402t042837c73s4001-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-G/s2_mask_512.tif,625
tan20260402t042837c73s4001-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-H/s2_mask_512.tif,201
tan20260402t042837c73s4001-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-I/s2_mask_512.tif,3390
tan20260402t042837c73s4001-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-J/s2_mask_512.tif,545
tan20260402t042837c73s4001-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-K/s2_mask_512.tif,4530
tan20260402t042837c73s4001-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-L/s2_mask_512.tif,4466
tan20260402t042837c73s4001-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-M/s2_mask_512.tif,595
tan20260402t042837c73s4001-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-N/s2_mask_512.tif,420
tan20260402t042837c73s4001-O,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-O/s2_mask_512.tif,366
tan20260402t042837c73s4001-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-P/s2_mask_512.tif,178
tan20260402t042837c73s4001-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-Q/s2_mask_512.tif,208
tan20260402t042837c73s4001-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-R/s2_mask_512.tif,197
tan20260402t042837c73s4001-T,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-T/s2_mask_512.tif,2595
tan20260402t042837c73s4001-U,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-U/s2_mask_512.tif,2975
tan20260402t042837c73s4001-V,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-V/s2_mask_512.tif,1412
tan20260402t042837c73s4001-W,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-W/s2_mask_512.tif,742
tan20260402t042837c73s4001-X,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-X/s2_mask_512.tif,181
tan20260402t042837c73s4001-Y,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260402t042837c73s4001-Y/s2_mask_512.tif,821
tan20260403t082652c86s4001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260403t082652c86s4001-A/s2_mask_512.tif,6430
tan20260403t082652c86s4001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260403t082652c86s4001-B/s2_mask_512.tif,1534
tan20260403t082652c86s4001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260403t082652c86s4001-C/s2_mask_512.tif,1493
tan20260404t122945c13s4001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260404t122945c13s4001-D/s2_mask_512.tif,74983
tan20260404t122945c13s4001-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/tan20260404t122945c13s4001-F/s2_mask_512.tif,2383
