plume_id,event_group_id,status,reason,physical_t0,gee_only_t0,physical_prev1,gee_only_prev1,physical_prev2,gee_only_prev2,physical_prev3,gee_only_prev3,physical_seasonal,gee_only_seasonal,physical_year,gee_only_year,physical_raw_cm_mask
ang20200828t215705-A,ang20200828t215705,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t192756-1,ang20200830t192756,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t193624-A,ang20200830t193624,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t195953-A,ang20200830t195953,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t200228-A,ang20200830t200228,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t202837-A,ang20200830t202837,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t202837-B,ang20200830t202837,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200830t213807-A,ang20200830t213807,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200919t220130-A,ang20200919t220130,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200919t221056-1,ang20200919t221056,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200924t220155-A,ang20200924t220155,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200924t220735-A,ang20200924t220735,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20200924t220735-B,ang20200924t220735,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220308t221613-A,ang20220308t221613,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220311t192131-A,ang20220311t192131,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220311t205920-A,ang20220311t205920,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220318t202431-A,ang20220318t202431,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220318t203132-A,ang20220318t203132,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t182439-A,ang20220324t182439,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t191818-B,ang20220324t191818,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t193809-A,ang20220324t193809,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t195537-A,ang20220324t195537,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t195537-E,ang20220324t195537,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t202850-A,ang20220324t202850,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t204413-A,ang20220324t204413,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t211235-A,ang20220324t211235,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t211235-B,ang20220324t211235,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220324t212542-A,ang20220324t212542,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-A,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-B,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-C,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-E,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-F,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-G,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-H,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-I,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t182136-L,ang20220415t182136,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t184411-A,ang20220415t184411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t184411-B,ang20220415t184411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t184411-C,ang20220415t184411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t184411-D,ang20220415t184411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t184411-E,ang20220415t184411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t190337-B,ang20220415t190337,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t192319-A,ang20220415t192319,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t192319-B,ang20220415t192319,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t192319-C,ang20220415t192319,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t194100-A,ang20220415t194100,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t194100-B,ang20220415t194100,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t194100-C,ang20220415t194100,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t200019-A,ang20220415t200019,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220415t200019-B,ang20220415t200019,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t181449-A,ang20220430t181449,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t181449-B,ang20220430t181449,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t181449-C,ang20220430t181449,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t183401-A,ang20220430t183401,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t183401-B,ang20220430t183401,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t183401-C,ang20220430t183401,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t183401-D,ang20220430t183401,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t185129-A,ang20220430t185129,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t185129-B,ang20220430t185129,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t185129-C,ang20220430t185129,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t185129-E,ang20220430t185129,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t191123-A,ang20220430t191123,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t191123-C,ang20220430t191123,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t191123-D,ang20220430t191123,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t191123-E,ang20220430t191123,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t192857-A,ang20220430t192857,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t192857-B,ang20220430t192857,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t192857-C,ang20220430t192857,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t192857-D,ang20220430t192857,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t192857-E,ang20220430t192857,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t194813-A,ang20220430t194813,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t194813-B,ang20220430t194813,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t194813-D,ang20220430t194813,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t194813-E,ang20220430t194813,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t194813-F,ang20220430t194813,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t200454-A,ang20220430t200454,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t200454-B,ang20220430t200454,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t200454-C,ang20220430t200454,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t200454-D,ang20220430t200454,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t200454-E,ang20220430t200454,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t202323-A,ang20220430t202323,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t203934-A,ang20220430t203934,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t203934-B,ang20220430t203934,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t203934-C,ang20220430t203934,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t203934-D,ang20220430t203934,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t203934-E,ang20220430t203934,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t205825-A,ang20220430t205825,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t205825-B,ang20220430t205825,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t211621-A,ang20220430t211621,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220430t211621-B,ang20220430t211621,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t192245-A,ang20220520t192245,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t192905-A,ang20220520t192905,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t192905-B,ang20220520t192905,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t193549-A,ang20220520t193549,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t193549-B,ang20220520t193549,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t193549-D,ang20220520t193549,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t194728-A,ang20220520t194728,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t194728-B,ang20220520t194728,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t194728-C,ang20220520t194728,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t195513-A,ang20220520t195513,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t195513-B,ang20220520t195513,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t195513-C,ang20220520t195513,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t201527-A,ang20220520t201527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t201527-B,ang20220520t201527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t201527-C,ang20220520t201527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t202701-A,ang20220520t202701,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t202701-B,ang20220520t202701,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t202701-C,ang20220520t202701,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t203154-A,ang20220520t203154,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t203626-A,ang20220520t203626,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t204322-A,ang20220520t204322,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220520t204740-A,ang20220520t204740,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220530t192259-A,ang20220530t192259,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220530t201634-A,ang20220530t201634,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220530t204330-A,ang20220530t204330,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220530t212255-A,ang20220530t212255,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220615t170720-A,ang20220615t170720,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220615t170720-B,ang20220615t170720,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t183354-A,ang20220822t183354,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t184807-A,ang20220822t184807,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t184807-B,ang20220822t184807,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t190151-A,ang20220822t190151,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t190151-B,ang20220822t190151,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t190151-C,ang20220822t190151,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t191553-A,ang20220822t191553,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t191553-B,ang20220822t191553,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t191553-C,ang20220822t191553,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t191553-D,ang20220822t191553,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220822t193055-A,ang20220822t193055,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20220927t175402-A,ang20220927t175402,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t155152-A,ang20230201t155152,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t160631-A,ang20230201t160631,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t163242-A,ang20230201t163242,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t163242-B,ang20230201t163242,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t164640-A,ang20230201t164640,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t165511-A,ang20230201t165511,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t170953-A,ang20230201t170953,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t171405-A,ang20230201t171405,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t175747-A,ang20230201t175747,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t182411-A,ang20230201t182411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t182411-B,ang20230201t182411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t182411-C,ang20230201t182411,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t183955-A,ang20230201t183955,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t184636-A,ang20230201t184636,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t184636-B,ang20230201t184636,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t190245-A,ang20230201t190245,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t190245-B,ang20230201t190245,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230201t190850-A,ang20230201t190850,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t170020-A,ang20230318t170020,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t170914-A,ang20230318t170914,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t171710-A,ang20230318t171710,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t193432-A,ang20230318t193432,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t193432-B,ang20230318t193432,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t195013-A,ang20230318t195013,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
ang20230318t195013-B,ang20230318t195013,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t192337-A,av320240829t192337,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t192337-B,av320240829t192337,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t192337-C,av320240829t192337,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t192337-D,av320240829t192337,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t192337-E,av320240829t192337,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-A,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-B,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-C,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-D,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-F,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-G,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t194938-H,av320240829t194938,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-A,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-B,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-C,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-D,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-E,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-F,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240829t211158-G,av320240829t211158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240924t170727-A,av320240924t170727,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240924t192412-A,av320240924t192412,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240924t192412-B,av320240924t192412,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240924t192412-C,av320240924t192412,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320240924t194318-A,av320240924t194318,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241008t185527-A,av320241008t185527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241008t185527-B,av320241008t185527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241008t185527-C,av320241008t185527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241008t185527-D,av320241008t185527,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t192514-A,av320241014t192514,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t192514-B,av320241014t192514,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t192514-D,av320241014t192514,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t193616-A,av320241014t193616,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t194057-A,av320241014t194057,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t195236-A,av320241014t195236,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t195236-B,av320241014t195236,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t195236-C,av320241014t195236,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241014t195236-D,av320241014t195236,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-A,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-B,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-C,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-D,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-E,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-F,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241023t202453-L,av320241023t202453,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241029t190655-A,av320241029t190655,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241029t200939-A,av320241029t200939,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241029t203128-A,av320241029t203128,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241029t204504-A,av320241029t204504,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320241029t204504-B,av320241029t204504,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t201915-A,av320250109t201915,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t201915-D,av320250109t201915,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t203204-A,av320250109t203204,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t203204-C,av320250109t203204,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t203204-D,av320250109t203204,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t203204-E,av320250109t203204,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t204312-A,av320250109t204312,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t204312-E,av320250109t204312,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t205535-A,av320250109t205535,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t205535-B,av320250109t205535,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t210610-A,av320250109t210610,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t210610-B,av320250109t210610,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t210610-C,av320250109t210610,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t210610-D,av320250109t210610,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t210610-E,av320250109t210610,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t210610-F,av320250109t210610,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t211902-A,av320250109t211902,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t211902-B,av320250109t211902,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t211902-C,av320250109t211902,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t211902-E,av320250109t211902,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t212855-A,av320250109t212855,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t212855-B,av320250109t212855,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t212855-C,av320250109t212855,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t212855-E,av320250109t212855,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t212855-F,av320250109t212855,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250109t214158-C,av320250109t214158,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-A,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-B,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-C,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-D,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-E,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-F,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-H,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250116t190058-I,av320250116t190058,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250723t174230-D,av320250723t174230,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250723t174230-E,av320250723t174230,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250723t180200-C,av320250723t180200,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250724t154338-F,av320250724t154338,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250724t154338-H,av320250724t154338,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250724t154338-J,av320250724t154338,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250724t160634-D,av320250724t160634,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250724t160634-E,av320250724t160634,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250724t160634-F,av320250724t160634,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t145851-A,av320250803t145851,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t145851-B,av320250803t145851,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t145851-C,av320250803t145851,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t145851-D,av320250803t145851,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t145851-E,av320250803t145851,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-C,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-D,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-E,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-F,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-G,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-H,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-I,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-J,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-K,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250803t160107-L,av320250803t160107,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t185638-A,av320250916t185638,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t185638-B,av320250916t185638,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t185638-C,av320250916t185638,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t190800-A,av320250916t190800,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t190800-B,av320250916t190800,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t190800-E,av320250916t190800,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t190800-F,av320250916t190800,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t191936-A,av320250916t191936,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t191936-B,av320250916t191936,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-A,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-B,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-F,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-G,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-H,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-I,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t193037-J,av320250916t193037,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t194141-A,av320250916t194141,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t194141-B,av320250916t194141,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
av320250916t195249-C,av320250916t195249,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
